program,routeOrSite,stationOrPoint,latitude,longitude
glmmp,ON630,A,43.9395573,-79.4472942
glmmp,ON631,A,44.34261111,-78.58922222
glmmp,ON631,B,44.34538,-78.59371
glmmp,ON631,C,44.34436,-78.59825
glmmp,ON631,D,44.33958333,-78.59991667
glmmp,ON632,A,46.18069444,-82.33641667
glmmp,ON632,B,46.1775,-82.34936111
glmmp,ON632,C,46.17936111,-82.36513889
glmmp,ON632,D,46.17802778,-82.34822222
glmmp,ON632,E,46.18291667,-82.343
glmmp,ON634,A,42.59181389,-80.41724444
glmmp,ON634,B,42.58911667,-80.41702778
glmmp,ON634,C,42.58596111,-80.41874722
glmmp,ON634,D,42.58378333,-80.42164167
glmmp,ON635,A,43.94876,-79.45092
glmmp,ON640,A,42.25741667,-81.87513889
glmmp,ON640,B,42.26083333,-81.87302778
glmmp,ON640,C,42.28125,-81.87186111
glmmp,ON640,D,42.26769444,-81.87836111
glmmp,ON640,E,42.27102778,-81.87063889
glmmp,ON640,F,42.27341667,-81.86786111
glmmp,ON641,A,42.27611111,-81.86572222
glmmp,ON641,B,42.27836111,-81.86558333
glmmp,ON641,C,42.28041667,-81.86402778
glmmp,ON641,D,42.28269444,-81.86375
glmmp,ON641,E,42.28477778,-81.86222222
glmmp,ON641,F,42.27044444,-81.86216667
glmmp,ON642,A,42.27925,-81.87055556
glmmp,ON642,B,42.28127778,-81.86941667
glmmp,ON642,C,42.28333333,-81.86816667
glmmp,ON642,D,42.28744444,-81.86572222
glmmp,ON642,E,42.28541667,-81.867
glmmp,ON643,A,43.47488889,-80.34702778
glmmp,ON644,A,44.16388889,-79.50966667
glmmp,ON644,B,44.16527778,-79.50361111
glmmp,ON644,C,44.16638889,-79.49919444
glmmp,ON644,D,44.16777778,-79.49313889
glmmp,ON645,A,45.10055556,-74.52277778
glmmp,ON645,B,45.103483,-74.524384
glmmp,ON645,C,45.09527778,-74.51777778
glmmp,ON645,D,45.0975,-74.515
glmmp,ON645,E,45.10388889,-74.51888889
glmmp,ON645,F,45.10722222,-74.52361111
glmmp,ON645,G,45.09805556,-74.52055556
glmmp,ON649,A,44.13905556,-79.52872222
glmmp,ON649,B,44.148489,-79.53032
glmmp,ON651,A,43.304213,-80.276266
glmmp,ON651,B,43.29691667,-80.28530556
glmmp,ON651,C,43.312401,-80.279787
glmmp,ON652,A,46.50833333,-84.06486111
glmmp,ON652,B,46.50936111,-84.07069444
glmmp,ON653,A,45.02880556,-74.81805556
glmmp,ON653,B,45.02875,-74.79627778
glmmp,ON656,A,43.26902778,-79.91594444
glmmp,ON656,B,43.26847222,-79.91966667
glmmp,ON656,C,43.26722222,-79.92186111
glmmp,ON656,D,43.27083333,-79.90394444
glmmp,ON656,F,43.269162,-79.909153
glmmp,ON657,A,43.27238889,-79.92263889
glmmp,ON657,B,43.27008333,-79.92388889
glmmp,ON657,C,43.27127778,-79.92641667
glmmp,ON657,D,43.26683333,-79.93344444
glmmp,ON658,A,43.28630556,-79.89455556
glmmp,ON658,B,43.289428,-79.88736
glmmp,ON658,C,43.2907,-79.884186
glmmp,ON659,A,42.11294444,-82.82775
glmmp,ON660,A,46.54315,-84.34295
glmmp,ON661,A,43.01528,-80.38421
glmmp,ON662,A,43.122125,-80.55962778
glmmp,ON663,A,45.09371389,-74.52016667
glmmp,ON663,B,45.08881111,-74.53166111
glmmp,ON663,C,45.08457222,-74.52719167
glmmp,ON663,E,45.09419583,-74.51680139
glmmp,ON663,F,45.09735278,-74.51410639
glmmp,ON664,A,43.83544,-79.2041
glmmp,ON664,B,43.831681,-79.201116
glmmp,ON665,A,43.9843,-79.29753
glmmp,ON665,B,43.98407,-79.29713
glmmp,ON665,C,43.98444,-79.29976
glmmp,ON665,D,43.985906,-79.291548
glmmp,ON666,A,43.8372,-79.1704
glmmp,ON667,A,46.39869444,-84.11483333
glmmp,ON667,B,46.40166667,-84.12272222
glmmp,ON668,A,44.11877778,-77.33044444
glmmp,ON668,B,44.12141667,-77.32927778
glmmp,ON668,C,44.12883333,-77.319
glmmp,ON668,D,44.13077778,-77.31175
glmmp,ON668,E,44.13516667,-77.30463889
glmmp,ON672,A,44.16694444,-77.31544444
glmmp,ON672,B,44.16944444,-77.30241667
glmmp,ON673,A,43.26844444,-80.28838889
glmmp,ON675,A,43.52041111,-79.97741944
glmmp,ON677,A,44.68097222,-79.30419444
glmmp,ON677,B,44.68013889,-79.30116667
glmmp,ON677,C,44.67911111,-79.29858333
glmmp,ON677,D,44.67705556,-79.29841667
glmmp,ON677,E,44.67488889,-79.29730556
glmmp,ON678,A,43.93275,-77.26127778
glmmp,ON679,A,43.02958333,-80.495
glmmp,ON679,B,43.02833333,-80.49888889
glmmp,ON679,C,43.02805556,-80.50194444
glmmp,ON681,A,46.49472222,-84.069
glmmp,ON681,B,46.4955,-84.06355556
glmmp,ON681,C,46.49597222,-84.05766667
glmmp,ON683,A,46.38113889,-84.12530556
glmmp,ON685,A,44.05575,-79.45205556
glmmp,ON688,A,46.54234722,-84.27090278
glmmp,ON690,A,46.34676,-84.08926
glmmp,ON691,A,44.92475,-76.38130556
glmmp,ON692,A,46.20083333,-83.80361111
glmmp,ON692,B,46.1975,-83.8025
glmmp,ON695,A,44.25408333,-76.64702778
glmmp,ON695,B,44.24499,-76.6517
glmmp,ON695,C,44.23277778,-76.67155556
glmmp,ON698,A,42.24530556,-83.10027778
glmmp,ON698,B,42.2451,-83.09894
glmmp,ON699,A,42.278325,-83.09479444
glmmp,ON700,A,42.9733,-81.2665
glmmp,ON701,A,44.62602778,-75.70616667
glmmp,ON701,B,44.6225,-75.71021944
glmmp,ON701,C,44.61718056,-75.73220833
glmmp,ON704,A,43.39015278,-80.14976389
glmmp,ON704,C,43.39411111,-80.14978889
glmmp,ON707,A,44.061979,-77.88392
glmmp,ON707,B,44.065321,-77.897504
glmmp,ON708,A,44.472917,-76.434
glmmp,ON708,B,44.467278,-76.43358
glmmp,ON709,A,44.35869444,-76.05683333
glmmp,ON709,B,44.35667742,-76.06495778
glmmp,ON710,A,44.54491667,-75.96538889
glmmp,ON711,A,44.5954025,-75.94423361
glmmp,ON711,B,44.59786111,-75.96177778
glmmp,ON712,A,44.41229639,-75.87654944
glmmp,ON712,B,44.42611194,-75.85566056
glmmp,ON712,C,44.40657083,-75.90988139
glmmp,ON713,A,44.26563194,-76.46873222
glmmp,ON714,A,44.41907917,-75.86187639
glmmp,ON715,A,44.33647222,-76.23588889
glmmp,ON715,B,44.34676528,-76.19496917
glmmp,ON716,A,44.34578528,-75.97296222
glmmp,ON716,B,44.35848917,-75.95473861
glmmp,ON717,A,44.49972222,-75.81513889
glmmp,ON717,C,44.50075,-75.83188889
glmmp,ON717,D,44.49272222,-75.83630556
glmmp,ON718,A,44.42855472,-77.2463625
glmmp,ON719,A,44.87148056,-79.85466111
glmmp,ON720,B,43.15405556,-81.78445278
glmmp,ON721,A,43.01466667,-82.34633333
glmmp,ON721,B,43.01483333,-82.3465
glmmp,ON722,A,43.23183333,-81.91333333
glmmp,ON723,A,45.11555556,-74.5125
glmmp,ON723,B,45.11861111,-74.51194444
glmmp,ON723,C,45.11666667,-74.51638889
glmmp,ON723,D,45.11333333,-74.51583333
glmmp,ON724,A,45.1125,-74.51833333
glmmp,ON724,B,45.10944444,-74.515
glmmp,ON724,C,45.11222222,-74.50916667
glmmp,ON724,D,45.11611111,-74.50833333
glmmp,ON726,A,42.97140417,-79.32144611
glmmp,ON727,B,42.9979,-79.14345
glmmp,ON727,C,42.99973,-79.14101
glmmp,ON727,D,43.00196,-79.13796
glmmp,ON727,E,43.00196,-79.13796
glmmp,ON727,F,43.00738333,-79.11881667
glmmp,ON727,K,43.00747,-79.11858
glmmp,ON731,A,44.25430556,-77.49244444
glmmp,ON732,A,44.02801091,-77.57611672
glmmp,ON732,B,44.03055556,-77.57305556
glmmp,ON732,C,44.02916667,-77.57361111
glmmp,ON732,E,44.03194444,-77.57027778
glmmp,ON733,A,44.12904,-77.37344
glmmp,ON734,A,44.41345278,-79.628175
glmmp,ON736,A,44.17572222,-77.59703056
glmmp,ON739,A,45.07611111,-74.58086111
glmmp,ON740,A,42.9291,-79.25322
glmmp,ON740,B,42.9375,-79.2529
glmmp,ON740,C,42.9333,-79.2547
glmmp,ON740,D,42.9358,-79.2548
glmmp,ON740,E,42.9308,-79.2546
glmmp,ON741,A,44.02941667,-77.66019444
glmmp,ON741,B,44.02941667,-77.66019444
glmmp,ON744,A,44.31047222,-78.37338889
glmmp,ON744,B,44.31005556,-78.37880556
glmmp,ON744,E,44.29608333,-78.37552778
glmmp,ON745,A,44.05245,-77.51519444
glmmp,ON747,A,44.10530556,-77.5998
glmmp,ON748,A,42.03783333,-82.50855556
glmmp,ON750,A,43.147622,-79.243761
glmmp,ON751,A,45.19827778,-74.68325
glmmp,ON754,A,42.99563139,-82.32988361
glmmp,ON754,B,42.9962525,-82.32523528
glmmp,ON754,C,42.99591111,-82.32697778
glmmp,ON754,H,42.99158333,-82.33116667
glmmp,ON755,A,44.075,-77.05833333
glmmp,ON758,A,44.34138889,-77.3625
glmmp,ON758,B,44.34472222,-77.34944444
glmmp,ON760,A,45.11527778,-74.50638889
glmmp,ON760,B,45.11722222,-74.50361111
glmmp,ON760,C,45.12083333,-74.50694444
glmmp,ON762,A,43.92403111,-79.47375333
glmmp,ON762,B,43.92952222,-79.4702625
glmmp,ON762,C,43.9383275,-79.44955278
glmmp,ON763,A,42.937004,-80.31295
glmmp,ON763,B,42.93953889,-80.31752222
glmmp,ON763,C,42.94138611,-80.3195
glmmp,ON764,A,43.51480556,-80.23022222
glmmp,ON764,B,43.51231944,-80.22437778
glmmp,ON765,A,43.656803,-79.593815
glmmp,ON766,A,44.01461361,-79.10549417
glmmp,ON767,A,43.90505944,-79.07584917
glmmp,ON768,A,43.83283667,-79.59963778
glmmp,ON769,A,43.71684389,-79.34048639
glmmp,ON770,A,42.17594444,-83.09527778
glmmp,ON770,B,42.18025,-83.08666667
glmmp,ON770,C,42.17605556,-83.08888889
glmmp,ON770,D,42.17938197,-83.09033131
glmmp,ON770,E,42.18242177,-83.08759807
glmmp,ON770,F,42.18491377,-83.08774064
glmmp,ON771,A,42.17058333,-83.09861111
glmmp,ON771,B,42.16411111,-83.09805556
glmmp,ON772,A,42.17027778,-83.11944444
glmmp,ON772,B,42.17686111,-83.11166667
glmmp,ON773,A,42.18373056,-83.1025
glmmp,ON774,A,42.19444444,-83.10138889
glmmp,ON774,B,42.19816667,-83.10175
glmmp,ON774,C,42.21900556,-83.105
glmmp,ON774,D,42.1885531,-83.10195619
glmmp,ON774,E,42.22390149,-83.10484938
glmmp,ON774,F,42.21684544,-83.10411822
glmmp,ON775,A,42.19375,-83.09777778
glmmp,ON776,A,42.24197222,-83.11888889
glmmp,ON776,B,42.23908333,-83.12166667
glmmp,ON776,C,42.23780556,-83.12444444
glmmp,ON776,D,42.23680556,-83.12166667
glmmp,ON776,E,42.23722222,-83.11861111
glmmp,ON776,F,42.23536667,-83.125
glmmp,ON777,A,42.23559533,-83.11584199
glmmp,ON777,B,42.23269444,-83.12527778
glmmp,ON777,C,42.23327778,-83.11555556
glmmp,ON777,D,42.23044444,-83.11555556
glmmp,ON777,E,42.23044444,-83.12138889
glmmp,ON777,F,42.23063889,-83.11833333
glmmp,ON777,G,42.23080556,-83.11527778
glmmp,ON778,A,42.345352,-82.92373
glmmp,ON778,B,42.346589,-82.931559
glmmp,ON779,A,42.34663889,-82.93111111
glmmp,ON780,A,42.24605556,-83.105
glmmp,ON781,A,42.24397222,-83.09027777
glmmp,ON781,B,42.24484471,-83.09525539
glmmp,ON781,C,42.24533736,-83.0993321
glmmp,ON782,A,42.18483333,-83.11416667
glmmp,ON784,A,44.17949167,-76.92975556
glmmp,ON784,C,44.181905,-76.923375
glmmp,ON784,D,44.184975,-76.92444083
glmmp,ON784,E,44.186585,-76.92080222
glmmp,ON784,G,44.18929806,-76.93126306
glmmp,ON784,H,44.18925917,-76.93312444
glmmp,ON785,A,44.1633725,-76.88589167
glmmp,ON785,B,44.16265222,-76.88480583
glmmp,ON785,C,44.16115806,-76.88423278
glmmp,ON785,D,44.15916806,-76.88697083
glmmp,ON785,E,44.15199861,-76.90341111
glmmp,ON785,F,44.15387361,-76.91133972
glmmp,ON785,G,44.154375,-76.91686806
glmmp,ON785,H,44.15372222,-76.91894722
glmmp,ON786,A,44.07463889,-77.03099417
glmmp,ON786,B,44.07676167,-77.02503472
glmmp,ON786,C,44.0767575,-77.01664222
glmmp,ON789,A,44.42456306,-78.66307111
glmmp,ON789,B,44.42861111,-78.66277778
glmmp,ON789,C,44.43416667,-78.65795667
glmmp,ON789,D,44.43675806,-78.65544778
glmmp,ON789,E,44.43972194,-78.65248944
glmmp,ON791,A,43.26972222,-79.90583333
glmmp,ON791,B,43.27,-79.90722222
glmmp,ON792,A,43.78558,-79.38013
glmmp,ON793,A,43.87495972,-79.31850444
glmmp,ON794,A,43.91691028,-79.96008139
glmmp,ON794,B,43.91861278,-79.96214417
glmmp,ON794,C,43.92356056,-79.96467417
glmmp,ON795,A,43.83459333,-79.16295556
glmmp,ON795,B,43.83646,-79.16362
glmmp,ON796,A,43.74407278,-79.81040556
glmmp,ON797,A,43.95297778,-79.85664778
glmmp,ON798,A,43.91963083,-79.69614222
glmmp,ON799,A,43.74787361,-79.65320167
glmmp,ON802,A,43.8187775,-79.0382475
glmmp,ON802,B,43.82079306,-79.03818139
glmmp,ON803,A,43.81391,-79.07877
glmmp,ON803,B,43.81614,-79.0777
glmmp,ON805,C,42.67312778,-80.36488333
glmmp,ON805,D,42.67475833,-80.36262778
glmmp,ON805,E,42.67751389,-80.36296944
glmmp,ON806,A,42.60769444,-80.51116667
glmmp,ON806,C,42.60743611,-80.51325833
glmmp,ON807,A,43.17127028,-79.32004111
glmmp,ON807,B,43.16592194,-79.31885917
glmmp,ON807,C,43.16354917,-79.31549389
glmmp,ON808,A,43.15882111,-79.3757575
glmmp,ON808,B,43.15447361,-79.37144472
glmmp,ON808,C,43.15665417,-79.37218639
glmmp,ON808,D,43.1616575,-79.37006083
glmmp,ON808,E,43.1616575,-79.37006083
glmmp,ON808,F,43.16604722,-79.37037472
glmmp,ON809,A,43.15916667,-79.33383333
glmmp,ON809,B,43.15366667,-79.33433333
glmmp,ON810,A,42.9659,-78.9803
glmmp,ON810,B,42.96512,-78.97967
glmmp,ON811,A,42.92992,-79.25109
glmmp,ON811,B,42.93499,-79.25049
glmmp,ON811,C,42.93729,-79.25331
glmmp,ON813,A,42.90036111,-79.32655556
glmmp,ON813,B,42.90780556,-79.32658333
glmmp,ON813,C,42.91933333,-79.32561111
glmmp,ON813,D,42.89233333,-79.32633333
glmmp,ON813,E,42.91180556,-79.32694444
glmmp,ON813,H,42.90036111,-79.32655556
glmmp,ON815,A,43.98805556,-77.57444444
glmmp,ON815,B,43.98111111,-77.56888889
glmmp,ON817,A,46.18069444,-82.33641667
glmmp,ON817,B,46.1775,-82.34936111
glmmp,ON817,C,46.17936111,-82.36513889
glmmp,ON817,D,46.17802778,-82.34822222
glmmp,ON817,E,46.18291667,-82.343
glmmp,ON817,F,46.184137,-82.320545
glmmp,ON820,A,42.914,-82.17133056
glmmp,ON821,A,44.19774167,-77.02812778
glmmp,ON822,A,46.25361972,-82.87237028
glmmp,ON822,B,46.25227389,-82.86607083
glmmp,ON823,B,43.03346961,-79.09652314
glmmp,ON824,A,43.51924639,-79.60310194
glmmp,ON824,B,43.51731111,-79.60671583
glmmp,ON824,F,43.51804833,-79.60452778
glmmp,ON826,A,44.070723,-79.51946408
glmmp,ON828,A,44.16838639,-77.20830917
glmmp,ON832,A,43.15882105,-79.37575737
glmmp,ON832,B,43.16604775,-79.37037141
glmmp,ON832,C,43.16166005,-79.37005022
glmmp,ON832,D,43.15933622,-79.37146325
glmmp,ON832,E,43.15666143,-79.37218476
glmmp,ON832,F,43.15447847,-79.37144258
glmmp,ON833,A,43.2538207,-79.11670747
glmmp,ON833,B,43.25556,-79.1218494
glmmp,ON833,C,43.2538207,-79.11670747
glmmp,ON833,D,43.25523,-79.11936
glmmp,ON834,A,42.28230833,-81.90915278
glmmp,ON836,A,44.12472222,-77.37194444
glmmp,ON836,B,44.12611111,-77.37333333
glmmp,ON836,D,44.12833333,-77.36944444
glmmp,ON837,A,44.79661929,-81.25334532
glmmp,ON837,B,44.80119625,-81.24749842
glmmp,ON837,C,44.8041024,-81.24404615
glmmp,ON839,A,43.84999294,-78.93970963
glmmp,ON839,B,43.85270268,-78.93869561
glmmp,ON839,C,43.85615834,-78.93015294
glmmp,ON840,A,43.000602,-79.28621
glmmp,ON841,A,43.19177,-79.89902
glmmp,ON841,B,43.19829,-79.9011
glmmp,ON842,A,43.04530193,-79.13971691
glmmp,ON843,A,42.994882,-79.511405
glmmp,ON844,A,43.034427,-79.096714
glmmp,ON844,B,43.03723913,-79.08769089
glmmp,ON845,A,43.022786,-79.075583
glmmp,ON848,A,46.29029,-83.95795
glmmp,ON848,B,46.28806,-83.95651
glmmp,ON848,C,46.28806,-83.95651
glmmp,ON850,B,42.92261,-81.382112
glmmp,ON850,C,42.920932,-81.378582
glmmp,ON852,A,43.265893,-79.935942
glmmp,ON853,A,43.193049,-79.900264
glmmp,ON853,B,43.193049,-79.900264
glmmp,ON854,A,43.70767593,-79.62262568
glmmp,ON855,A,43.68364562,-79.7503223
glmmp,ON856,A,43.8922725,-79.81372168
glmmp,ON857,A,44.108874,-77.616652
glmmp,ON858,A,44.307491,-77.196892
glmmp,ON859,A,44.089702,-77.230296
glmmp,ON859,B,44.085549,-77.249721
glmmp,ON860,A,44.3227,-77.082398
glmmp,ON860,B,44.319518,-77.084343
glmmp,ON860,C,44.316836,-77.085158
glmmp,ON861,A,44.130277,-77.371109
glmmp,ON863,A,42.95084,-81.63147
glmmp,ON864,A,43.112939,-79.879488
glmmp,ON864,C,43.11017872,-79.87526877
glmmp,ON865,A,44.419358,-77.110024
glmmp,ON865,B,44.425766,-77.097453
glmmp,ON865,C,44.431447,-77.096978
glmmp,ON866,A,43.18462782,-79.28215618
glmmp,ON867,A,43.294928,-79.874444
glmmp,ON867,B,43.29388,-79.87407
glmmp,ON867,C,43.294167,-79.878333
glmmp,ON868,A,43.275,-80.036944
glmmp,ON868,B,43.276389,-80.040833
glmmp,ON871,A,44.094127,-77.359301
glmmp,ON872,A,42.974303,-79.09028
glmmp,ON873,A,44.398254,-75.944033
glmmp,ON875,A,44.626241,-75.708431
glmmp,ON876,A,44.470251,-75.866577
glmmp,ON877,A,44.585129,-76.180455
glmmp,ON877,B,44.57331,-76.17591
glmmp,ON878,A,44.34676528,-76.19496917
glmmp,ON879,A,43.215748,-79.924313
glmmp,ON882,A,43.265436,-79.939064
glmmp,ON882,B,43.265764,-79.936153
glmmp,ON882,C,43.269338,-79.939891
glmmp,ON883,A,42.56222,-80.199801
glmmp,ON883,B,42.559965,-80.199833
glmmp,ON883,C,42.558697,-80.205948
glmmp,ON883,D,42.561389,-80.206202
glmmp,ON883,E,42.559432,-80.214123
glmmp,ON883,F,42.556517,-80.219813
glmmp,ON883,G,42.555474,-80.229084
glmmp,ON884,A,42.559146,-80.164357
glmmp,ON884,B,42.558355,-80.158374
glmmp,ON884,C,42.557072,-80.154104
glmmp,ON884,D,42.556697,-80.15099
glmmp,ON884,E,42.559319,-80.147556
glmmp,ON884,F,42.561989,-80.141989
glmmp,ON884,G,42.564479,-80.142588
glmmp,ON885,A,42.805101,-80.072173
glmmp,ON885,B,42.802941,-80.072473
glmmp,ON885,C,42.800577,-80.073654
glmmp,ON885,D,42.798388,-80.072145
glmmp,ON886,A,42.80872,-80.021787
glmmp,ON886,B,42.810821,-80.020252
glmmp,ON887,A,42.594825,-80.332338
glmmp,ON887,B,42.595458,-80.338517
glmmp,ON887,C,42.593074,-80.336725
glmmp,ON887,D,42.590368,-80.339378
glmmp,ON887,E,42.588979,-80.336319
glmmp,ON887,F,42.586921,-80.337117
glmmp,ON887,G,42.587806,-80.333437
glmmp,ON888,A,42.850853,-79.779492
glmmp,ON888,B,42.848772,-79.778463
glmmp,ON888,C,42.847318,-79.775612
glmmp,ON888,D,42.845195,-79.774636
glmmp,ON889,A,42.87786,-79.555111
glmmp,ON889,B,42.879585,-79.559429
glmmp,ON889,C,42.876887,-79.562747
glmmp,ON889,D,42.879216,-79.566464
glmmp,ON889,E,42.882656,-79.567963
glmmp,ON889,F,42.885297,-79.571349
glmmp,ON889,G,42.888938,-79.573156
glmmp,ON889,H,42.886688,-79.5776
glmmp,ON890,A,42.027197,-82.822838
glmmp,ON890,B,42.024536,-82.811428
glmmp,ON890,C,42.021093,-82.812658
glmmp,ON890,D,42.020036,-82.819185
glmmp,ON890,E,42.017462,-82.824456
glmmp,ON890,F,42.021713,-82.800233
glmmp,ON890,G,42.023914,-82.799197
glmmp,ON891,A,42.072128,-82.472397
glmmp,ON891,B,42.070589,-82.471522
glmmp,ON892,A,41.99671382,-82.84946523
glmmp,ON892,B,41.99669729,-82.8482574
glmmp,ON892,C,41.995897,-82.846113
glmmp,ON893,A,42.088318,-82.455153
glmmp,ON893,B,42.086877,-82.453488
glmmp,ON893,C,42.084965,-82.451012
glmmp,ON893,D,42.08603,-82.447613
glmmp,ON893,E,42.088604,-82.448058
glmmp,ON894,A,42.815916,-79.961
glmmp,ON894,B,42.813813,-79.960464
glmmp,ON894,C,42.811094,-79.95914
glmmp,ON894,D,42.810443,-79.963155
glmmp,ON895,A,43.95555555,-77.50305555
glmmp,ON895,C,43.9525,-77.50444444
glmmp,ON898,A,44.482146,-78.744006
glmmp,ON898,B,44.476361,-78.747398
glmmp,ON898,C,44.47897188,-78.74556194
glmmp,ON901,A,43.94081965,-79.78038464
glmmp,ON902,A,43.87733362,-79.77600461
glmmp,ON903,A,43.98001838,-79.24829887
glmmp,ON904,A,43.97378,-77.402019
glmmp,ON904,B,43.97501,-77.40479
glmmp,ON905,B,43.251537,-80.112179
glmmp,ON906,A,43.414791,-80.102832
glmmp,ON906,C,43.414947,-80.111168
glmmp,ON908,A,44.13638888,-77.30777777
glmmp,ON909,A,43.9943,-77.49075
glmmp,ON909,B,43.99788,-77.49283
glmmp,ON912,A,43.21709,-79.80341
glmmp,ON914,A,43.96183,-77.17995
glmmp,ON914,B,43.9584,-77.18166
glmmp,ON914,C,43.95975,-77.18393
glmmp,ON915,A,43.249067,-79.765526
glmmp,ON915,B,43.24924647,-79.76451293
glmmp,ON916,A,43.264713,-80.386762
glmmp,ON916,B,43.260184,-80.383443
glmmp,ON916,C,43.26816,-80.38632
glmmp,ON916,D,43.265892,-80.389917
glmmp,ON917,D,43.255165,-80.337628
glmmp,ON918,A,43.23502,-80.004107
glmmp,ON918,B,43.22769,-80.05414
glmmp,ON919,A,44.083379,-77.874786
glmmp,ON920,A,43.00336,-82.400144
glmmp,ON921,A,43.828078,-79.18972
glmmp,ON922,A,43.8331,-79.1569
glmmp,ON922,B,43.8329,-79.1572
glmmp,ON924,A,43.8315,-79.1741
glmmp,ON925,A,43.8225,-79.1668
glmmp,ON925,B,43.8231,-79.1696
glmmp,ON925,D,43.82377332,-79.1692568
glmmp,ON926,A,42.88166129,-82.4649802
glmmp,ON926,B,42.88774315,-82.46611608
glmmp,ON927,A,43.195714,-82.029151
glmmp,ON927,B,43.199251,-82.029285
glmmp,ON927,C,43.200734,-82.026651
glmmp,ON927,D,43.205994,-82.024163
glmmp,ON927,E,43.20429,-82.01208
glmmp,ON927,F,43.18844,-82.01596
glmmp,ON927,G,43.183,-82.017
glmmp,ON927,H,43.185584,-81.997818
glmmp,ON931,A,42.334962,-82.921396
glmmp,ON931,B,42.329749,-82.921388
glmmp,ON932,A,42.06933,-83.078918
glmmp,ON932,B,42.06181,-83.08283
glmmp,ON932,D,42.05539,-83.07805
glmmp,ON932,F,42.06111,-83.08018
glmmp,ON933,A,43.282658,-79.8989
glmmp,ON933,B,43.277438,-79.91284
glmmp,ON933,C,43.27998,-79.907879
glmmp,ON933,D,43.281757,-79.908242
glmmp,ON934,A,43.261954,-79.98445
glmmp,ON934,B,43.26187,-79.988394
glmmp,ON935,A,43.86485,-79.203845
glmmp,ON935,B,43.85680219,-79.2103524
glmmp,ON936,A,43.86252821,-79.19604477
glmmp,ON938,A,43.172121,-79.27
glmmp,ON939,A,42.1326,-82.9713
glmmp,ON941,A,43.95778,-77.26889
glmmp,ON941,B,43.962511,-77.256944
glmmp,ON942,B,44.022787,-77.69048
glmmp,ON942,C,44.02472,-77.691388
glmmp,ON944,A,43.77252,-79.14275
glmmp,ON944,B,43.77040274,-79.14435922
glmmp,ON945,A,43.96043912,-79.45082239
glmmp,ON945,B,43.9581555,-79.45238987
glmmp,ON945,C,43.96014914,-79.44935913
glmmp,ON948,A,43.8835,-79.1112
glmmp,ON948,C,43.8876369,-79.12773791
glmmp,ON949,A,44.167619,-77.327422
glmmp,ON950,A,42.62238924,-80.46090401
glmmp,ON950,B,42.62238924,-80.46090401
glmmp,ON950,C,42.61951075,-80.45211282
glmmp,ON950,F,42.62201246,-80.46121211
glmmp,ON950,G,42.624457,-80.462012
glmmp,ON950,H,42.62298,-80.464257
glmmp,ON951,B,43.74194909,-79.78824237
glmmp,ON962,A,43.902472,-79.207972
glmmp,ON963,A,42.58898977,-80.45436511
glmmp,ON963,B,42.58666094,-80.45221914
glmmp,ON963,C,42.58638704,-80.45582917
glmmp,ON963,D,42.58388366,-80.45916623
glmmp,ON963,E,42.58255661,-80.45667211
glmmp,ON963,F,42.58031195,-80.45669698
glmmp,ON963,G,42.58029607,-80.45364861
glmmp,ON963,H,42.58250924,-80.45041403
glmmp,ON963,I,42.58471777,-80.4488927
glmmp,ON964,A,42.5931066,-80.4494221
glmmp,ON964,B,42.5929983,-80.45246563
glmmp,ON964,C,42.59288994,-80.45550915
glmmp,ON964,D,42.59064116,-80.45536243
glmmp,ON964,E,42.59074954,-80.45231902
glmmp,ON964,F,42.59085782,-80.44927559
glmmp,ON964,G,42.58860905,-80.44912909
glmmp,ON966,A,42.195232,-83.054883
glmmp,ON966,B,42.197266,-83.053701
glmmp,ON966,C,42.199019,-83.051174
glmmp,ON975,A,42.0375,-82.4955
glmmp,ON975,B,42.04,-82.4845
glmmp,ON975,D,42.041,-82.4909
glmmp,ON976,A,42.04111111,-82.50861111
glmmp,ON976,B,42.04138889,-82.50111111
glmmp,ON976,C,42.03318,-82.50455
glmmp,ON976,D,42.03783333,-82.50847
glmmp,ON976,E,42.0336111,-82.501111
glmmp,ON976,K,42.0336111,-82.501111
glmmp,ON977,B,44.030214,-77.720903
glmmp,ON978,A,42.1949,-83.0585
glmmp,ON979,A,43.861646,-79.2092371
glmmp,ON980,A,43.860111,-79.19975143
glmmp,ON981,A,42.919304,-79.78293
glmmp,ON981,B,42.921021,-79.789018
glmmp,ON981,C,42.921062,-79.796409
glmmp,ON981,D,42.917728,-79.804648
glmmp,ON981,E,42.917654,-79.79544
glmmp,ON983,A,44.179833,-77.344709
glmmp,ON984,A,44.233638,-76.613816
glmmp,ON986,A,43.85817,-77.15982
glmmp,ON987,A,43.94594,-79.41084
glmmp,ON988,A,43.96402,-79.43806
glmmp,ON990,A,42.335794,-81.846275
glmmp,ON990,B,42.338214,-81.841816
glmmp,ON990,C,42.344503,-81.838901
glmmp,ON990,D,42.339998,-81.847686
glmmp,ON990,F,42.331961,-81.848098
glmmp,ON991,A,44.10427,-77.76782
glmmp,ON991,B,44.148,-77.674
glmmp,ON992,A,44.104167,-77.495556
glmmp,ON993,A,44.236389,-77.223667
glmmp,ON994,A,45.042136,-74.834122
glmmp,ON995,A,44.131707,-77.802859
glmmp,ON996,A,44.3145497,-77.41208
glmmp,ON997,A,44.217036,-77.598642
